CustomerID,Recency,Frequency,MonetaryValue,Recency_Score,Frequency_Score,MonetaryValue_Score,RFM_Score,RFM_Segment
14539.0,15.0,2,537.48,4,2,2,422,Clients à Réactiver
13853.0,57.0,1,1090.14,2,1,3,213,Clients Potentiels
15935.0,239.0,2,416.8600000000001,1,2,2,122,Clients à Réactiver
17234.0,182.0,1,149.89,1,1,1,111,Clients à Réactiver
14102.0,5.0,5,1360.2800000000002,4,3,3,433,Champions
16020.0,16.0,3,851.0100000000001,4,3,3,433,Champions
14448.0,9.0,2,375.35,4,2,2,422,Clients à Réactiver
14381.0,52.0,1,202.6800000000001,2,1,1,211,Clients à Réactiver
13404.0,1.0,2,252.48999999999998,4,2,1,421,Clients à Réactiver
15492.0,28.0,2,659.4599999999999,3,2,2,322,Clients à Réactiver
13349.0,10.0,1,247.31999999999996,4,1,1,411,Clients à Réactiver
13592.0,35.0,4,247.95999999999995,3,3,1,331,Clients à Réactiver
12815.0,147.0,2,1063.46,1,2,3,123,Clients Potentiels
14727.0,274.0,1,268.58,1,1,1,111,Clients à Réactiver
13428.0,10.0,1,218.46999999999994,4,1,1,411,Clients à Réactiver
16026.0,43.0,1,236.09000000000006,3,1,1,311,Clients à Réactiver
15759.0,218.0,3,253.04000000000002,1,3,1,131,Clients à Réactiver
17696.0,38.0,8,2285.7100000000014,3,4,4,344,Champions
14472.0,103.0,8,1936.8400000000013,2,4,4,244,Clients Loyaux
17392.0,306.0,2,457.91,1,2,2,122,Clients à Réactiver
16627.0,79.0,1,322.8,2,1,2,212,Clients à Réactiver
16117.0,189.0,1,232.21,1,1,1,111,Clients à Réactiver
12566.0,86.0,1,351.65000000000003,2,1,2,212,Clients à Réactiver
13950.0,11.0,4,745.0600000000001,4,3,3,433,Champions
17926.0,133.0,2,397.29,2,2,2,222,Clients à Réactiver
18218.0,211.0,2,662.08,1,2,2,122,Clients à Réactiver
14624.0,57.0,2,225.84999999999997,2,2,1,221,Clients à Réactiver
14290.0,11.0,5,2314.6499999999996,4,3,4,434,Champions
13003.0,105.0,3,149.05,2,3,1,231,Clients à Réactiver
17623.0,32.0,1,527.05,3,1,2,312,Clients à Réactiver
15923.0,372.0,1,127.08000000000003,1,1,1,111,Clients à Réactiver
17708.0,187.0,2,267.08000000000004,1,2,1,121,Clients à Réactiver
17489.0,58.0,2,376.63999999999993,2,2,2,222,Clients à Réactiver
16761.0,96.0,1,316.61999999999995,2,1,2,212,Clients à Réactiver
13240.0,96.0,4,663.6500000000001,2,3,2,232,Clients à Réactiver
17064.0,58.0,3,859.3500000000003,2,3,3,233,Clients Loyaux
18242.0,72.0,4,2232.49,2,3,4,234,Clients Loyaux
14357.0,43.0,1,225.77000000000012,3,1,1,311,Clients à Réactiver
15049.0,273.0,1,121.17000000000002,1,1,1,111,Clients à Réactiver
13859.0,326.0,1,201.16,1,1,1,111,Clients à Réactiver
13507.0,3.0,4,2479.159999999999,4,3,4,434,Champions
15747.0,12.0,3,974.0399999999995,4,3,3,433,Champions
13598.0,47.0,1,180.1700000000001,3,1,1,311,Clients à Réactiver
17805.0,73.0,1,512.31,2,1,2,212,Clients à Réactiver
12724.0,5.0,4,1031.4099999999999,4,3,3,433,Champions
17040.0,137.0,1,449.7299999999999,2,1,2,212,Clients à Réactiver
18048.0,203.0,2,172.29000000000002,1,2,1,121,Clients à Réactiver
15067.0,78.0,3,1744.7600000000004,2,3,4,234,Clients Loyaux
14715.0,24.0,4,867.3800000000001,3,3,3,333,Champions
13434.0,74.0,2,534.24,2,2,2,222,Clients à Réactiver
15322.0,85.0,1,679.6799999999998,2,1,3,213,Clients Potentiels
15225.0,234.0,1,409.4000000000001,1,1,2,112,Clients à Réactiver
16482.0,15.0,1,220.61999999999998,4,1,1,411,Clients à Réactiver
12821.0,214.0,1,92.72,1,1,1,111,Clients à Réactiver
14126.0,7.0,3,706.1300000000001,4,3,3,433,Champions
13416.0,43.0,2,712.5000000000001,3,2,3,323,Clients à Réactiver
18169.0,60.0,1,202.65000000000003,2,1,1,211,Clients à Réactiver
17659.0,17.0,12,2999.460000000001,3,4,4,344,Champions
16275.0,196.0,1,559.8699999999999,1,1,2,112,Clients à Réactiver
16591.0,68.0,1,213.5,2,1,1,211,Clients à Réactiver
14903.0,21.0,5,2810.63,3,3,4,334,Champions
14806.0,75.0,1,193.39000000000004,2,1,1,211,Clients à Réactiver
13070.0,192.0,1,228.8,1,1,1,111,Clients à Réactiver
12463.0,53.0,4,1344.7799999999997,2,3,3,233,Clients Loyaux
16931.0,5.0,21,4604.2199999999875,4,4,4,444,Champions
13932.0,294.0,1,307.4,1,1,1,111,Clients à Réactiver
14618.0,9.0,3,553.44,4,3,2,432,Clients à Réactiver
14988.0,211.0,1,334.54,1,1,2,112,Clients à Réactiver
12372.0,71.0,3,1298.0400000000002,2,3,3,233,Clients Loyaux
14041.0,266.0,1,141.41,1,1,1,111,Clients à Réactiver
15243.0,74.0,1,316.68,2,1,2,212,Clients à Réactiver
17866.0,142.0,1,329.65,1,1,2,112,Clients à Réactiver
16955.0,184.0,4,518.67,1,3,2,132,Clients à Réactiver
13149.0,14.0,4,1676.0599999999997,4,3,4,434,Champions
13343.0,177.0,1,353.43,1,1,2,112,Clients à Réactiver
13325.0,81.0,1,675.3,2,1,3,213,Clients Potentiels
18096.0,11.0,3,911.1500000000001,4,3,3,433,Champions
12633.0,58.0,4,2163.9799999999996,2,3,4,234,Clients Loyaux
13689.0,63.0,1,910.0,2,1,3,213,Clients Potentiels
14108.0,30.0,2,597.9100000000001,3,2,2,322,Clients à Réactiver
12390.0,79.0,1,549.8399999999999,2,1,2,212,Clients à Réactiver
14272.0,73.0,2,437.96000000000004,2,2,2,222,Clients à Réactiver
16603.0,74.0,2,482.47,2,2,2,222,Clients à Réactiver
16773.0,57.0,1,171.59,2,1,1,211,Clients à Réactiver
12888.0,214.0,2,354.12,1,2,2,122,Clients à Réactiver
17574.0,242.0,1,185.64999999999998,1,1,1,111,Clients à Réactiver
14709.0,15.0,13,4921.040000000007,4,4,4,444,Champions
17636.0,19.0,1,285.56,3,1,1,311,Clients à Réactiver
13301.0,103.0,4,618.0899999999998,2,3,2,232,Clients à Réactiver
15304.0,60.0,8,694.4000000000002,2,4,3,243,Clients Loyaux
14606.0,1.0,93,12156.65000000007,4,4,4,444,Champions
17320.0,100.0,3,1200.6199999999997,2,3,3,233,Clients Loyaux
16239.0,56.0,2,414.2,2,2,2,222,Clients à Réactiver
12882.0,9.0,2,1463.0399999999995,4,2,3,423,Clients à Réactiver
15480.0,116.0,1,905.5,2,1,3,213,Clients Potentiels
15134.0,14.0,8,1387.99,4,4,3,443,Champions
14764.0,46.0,1,278.3,3,1,1,311,Clients à Réactiver
15292.0,201.0,1,180.93999999999997,1,1,1,111,Clients à Réactiver
14697.0,218.0,2,188.60999999999996,1,2,1,121,Clients à Réactiver
14849.0,21.0,25,7930.539999999996,3,4,4,344,Champions
17660.0,141.0,1,196.0,2,1,1,211,Clients à Réactiver
13216.0,267.0,1,333.74,1,1,2,112,Clients à Réactiver
16956.0,17.0,1,308.74,3,1,2,312,Clients à Réactiver
13034.0,54.0,2,642.77,2,2,2,222,Clients à Réactiver
16713.0,18.0,15,6923.130000000008,3,4,4,344,Champions
16318.0,35.0,1,328.15,3,1,2,312,Clients à Réactiver
17381.0,8.0,29,20275.60999999999,4,4,4,444,Champions
15547.0,7.0,14,4954.839999999991,4,4,4,444,Champions
15820.0,319.0,1,206.98000000000002,1,1,1,111,Clients à Réactiver
17235.0,25.0,2,550.0600000000001,3,2,2,322,Clients à Réactiver
16063.0,260.0,1,335.32000000000005,1,1,2,112,Clients à Réactiver
14242.0,234.0,2,280.55,1,2,1,121,Clients à Réactiver
15110.0,23.0,4,996.1,3,3,3,333,Champions
14946.0,14.0,1,100.9,4,1,1,411,Clients à Réactiver
12779.0,37.0,8,3981.360000000003,3,4,4,344,Champions
12967.0,358.0,2,1660.9,1,2,3,123,Clients Potentiels
15280.0,172.0,1,113.12,1,1,1,111,Clients à Réactiver
14424.0,17.0,1,322.08,3,1,2,312,Clients à Réactiver
13720.0,116.0,4,799.8999999999999,2,3,3,233,Clients Loyaux
15565.0,50.0,2,173.15999999999997,2,2,1,221,Clients à Réactiver
13811.0,183.0,3,814.5,1,3,3,133,Clients Loyaux
16257.0,176.0,1,46.95,1,1,1,111,Clients à Réactiver
13307.0,120.0,1,15.0,2,1,1,211,Clients à Réactiver
17976.0,372.0,1,353.18999999999994,1,1,2,112,Clients à Réactiver
17769.0,12.0,10,3997.979999999999,4,4,4,444,Champions
15450.0,30.0,1,429.84,3,1,2,312,Clients à Réactiver
14691.0,30.0,5,2114.3299999999995,3,3,4,334,Champions
15201.0,87.0,5,1236.5400000000002,2,3,3,233,Clients Loyaux
12506.0,232.0,1,73.50000000000003,1,1,1,111,Clients à Réactiver
13113.0,0.0,24,12245.960000000003,4,4,4,444,Champions
14855.0,119.0,2,645.6500000000001,2,2,2,222,Clients à Réactiver
18073.0,114.0,12,3877.520000000002,2,4,4,244,Clients Loyaux
16148.0,296.0,1,76.32000000000001,1,1,1,111,Clients à Réactiver
15899.0,368.0,1,56.25,1,1,1,111,Clients à Réactiver
15553.0,60.0,1,437.22999999999985,2,1,2,212,Clients à Réactiver
13398.0,192.0,1,457.3400000000001,1,1,2,112,Clients à Réactiver
13052.0,212.0,1,348.15000000000003,1,1,2,112,Clients à Réactiver
15802.0,142.0,1,451.42,1,1,2,112,Clients à Réactiver
17114.0,5.0,8,808.6199999999997,4,4,3,443,Champions
14788.0,7.0,2,679.4399999999998,4,2,3,423,Clients à Réactiver
14873.0,210.0,1,519.68,1,1,2,112,Clients à Réactiver
12524.0,9.0,8,4485.719999999999,4,4,4,444,Champions
17806.0,11.0,1,546.0399999999998,4,1,2,412,Clients à Réactiver
16859.0,144.0,2,747.81,1,2,3,123,Clients Potentiels
15025.0,33.0,1,377.01,3,1,2,312,Clients à Réactiver
12682.0,3.0,31,12288.219999999998,4,4,4,444,Champions
16701.0,8.0,13,5398.300000000002,4,4,4,444,Champions
15796.0,1.0,8,2711.5599999999995,4,4,4,444,Champions
16737.0,53.0,1,417.59999999999997,2,1,2,212,Clients à Réactiver
18255.0,89.0,1,103.3,2,1,1,211,Clients à Réactiver
17126.0,152.0,5,1004.7499999999999,1,3,3,133,Clients Loyaux
13744.0,95.0,2,1156.36,2,2,3,223,Clients Potentiels
14952.0,59.0,11,8099.489999999998,2,4,4,244,Clients Loyaux
18085.0,330.0,2,689.95,1,2,3,123,Clients Potentiels
14345.0,38.0,1,108.97999999999999,3,1,1,311,Clients à Réactiver
12852.0,294.0,1,311.54999999999995,1,1,2,112,Clients à Réactiver
16458.0,2.0,18,3482.7400000000002,4,4,4,444,Champions
12530.0,59.0,4,1662.2799999999993,2,3,4,234,Clients Loyaux
14442.0,204.0,2,1589.8200000000002,1,2,3,123,Clients Potentiels
17162.0,28.0,10,1715.4599999999996,3,4,4,344,Champions
14351.0,164.0,1,51.0,1,1,1,111,Clients à Réactiver
13568.0,173.0,1,192.85000000000005,1,1,1,111,Clients à Réactiver
12603.0,21.0,1,739.1999999999999,3,1,3,313,Clients à Réactiver
17951.0,39.0,3,1008.5400000000003,3,3,3,333,Champions
15116.0,17.0,4,1352.7500000000002,3,3,3,333,Champions
12694.0,70.0,2,869.6699999999998,2,2,3,223,Clients Potentiels
17247.0,15.0,1,282.18999999999994,4,1,1,411,Clients à Réactiver
14594.0,7.0,2,379.82999999999987,4,2,2,422,Clients à Réactiver
13471.0,1.0,4,2531.579999999998,4,3,4,434,Champions
14497.0,309.0,1,475.3699999999999,1,1,2,112,Clients à Réactiver
14758.0,144.0,4,1484.0599999999995,1,3,3,133,Clients Loyaux
14436.0,98.0,1,89.06,2,1,1,211,Clients à Réactiver
17344.0,46.0,1,160.56999999999994,3,1,1,311,Clients à Réactiver
16810.0,192.0,1,309.53999999999996,1,1,2,112,Clients à Réactiver
15128.0,60.0,4,1471.0000000000007,2,3,3,233,Clients Loyaux
15389.0,172.0,1,500.0,1,1,2,112,Clients à Réactiver
15535.0,173.0,4,536.3999999999999,1,3,2,132,Clients à Réactiver
16422.0,17.0,51,34684.400000000016,3,4,4,344,Champions
16628.0,29.0,5,2188.0499999999997,3,3,4,334,Champions
17988.0,11.0,7,201.11999999999998,4,4,1,441,Clients à Réactiver
13726.0,38.0,2,1079.6600000000003,3,2,3,323,Clients à Réactiver
14066.0,266.0,1,152.55,1,1,1,111,Clients à Réactiver
14412.0,42.0,2,770.0300000000002,3,2,3,323,Clients à Réactiver
15984.0,2.0,10,2837.6700000000005,4,4,4,444,Champions
17223.0,310.0,2,426.78999999999985,1,2,2,122,Clients à Réactiver
15729.0,212.0,1,85.0,1,1,1,111,Clients à Réactiver
14175.0,59.0,3,3222.3000000000006,2,3,4,234,Clients Loyaux
17502.0,9.0,4,689.0999999999999,4,3,3,433,Champions
14157.0,19.0,2,432.88000000000017,3,2,2,322,Clients à Réactiver
16774.0,67.0,4,661.5200000000001,2,3,2,232,Clients à Réactiver
15826.0,56.0,3,1654.31,2,3,3,233,Clients Loyaux
15996.0,88.0,6,1060.6799999999994,2,4,3,243,Clients Loyaux
17429.0,128.0,3,524.9200000000002,2,3,2,232,Clients à Réactiver
15104.0,196.0,2,1027.44,1,2,3,123,Clients Potentiels
14934.0,81.0,2,1890.9400000000005,2,2,4,224,Clients Potentiels
17854.0,185.0,2,311.26,1,2,2,122,Clients à Réactiver
18024.0,152.0,2,389.78000000000003,1,2,2,122,Clients à Réactiver
17514.0,128.0,1,208.65,2,1,1,211,Clients à Réactiver
13313.0,22.0,5,1555.3199999999993,3,3,3,333,Champions
13483.0,65.0,1,140.34000000000003,2,1,1,211,Clients à Réactiver
12609.0,78.0,3,1126.8500000000001,2,3,3,233,Clients Loyaux
17672.0,50.0,2,3178.17,2,2,4,224,Clients Potentiels
16567.0,194.0,2,865.5999999999999,1,2,3,123,Clients Potentiels
17733.0,38.0,2,692.1899999999998,3,2,3,323,Clients à Réactiver
14339.0,242.0,1,309.52,1,1,2,112,Clients à Réactiver
13914.0,11.0,2,626.4499999999999,4,2,2,422,Clients à Réactiver
17029.0,110.0,2,716.0,2,2,3,223,Clients Potentiels
14327.0,163.0,1,311.65000000000003,1,1,2,112,Clients à Réactiver
12512.0,66.0,2,138.03000000000006,2,2,1,221,Clients à Réactiver
16907.0,29.0,5,981.6500000000001,3,3,3,333,Champions
16871.0,22.0,6,2812.3399999999997,3,4,4,344,Champions
18036.0,32.0,3,405.6199999999999,3,3,2,332,Clients à Réactiver
16519.0,25.0,2,215.08,3,2,1,321,Clients à Réactiver
16652.0,58.0,7,6773.970000000001,2,4,4,244,Clients Loyaux
15717.0,234.0,1,150.3,1,1,1,111,Clients à Réactiver
14078.0,101.0,6,1049.3700000000003,2,4,3,243,Clients Loyaux
15019.0,266.0,1,265.9999999999999,1,1,1,111,Clients à Réactiver
16142.0,249.0,1,535.3400000000001,1,1,2,112,Clients à Réactiver
13732.0,28.0,1,491.86,3,1,2,312,Clients à Réactiver
12445.0,22.0,1,133.4,3,1,1,311,Clients à Réactiver
15195.0,2.0,1,3861.0,4,1,4,414,Clients à Réactiver
16689.0,75.0,2,422.59999999999997,2,2,2,222,Clients à Réactiver
12700.0,7.0,4,4939.990000000006,4,3,4,434,Champions
16592.0,4.0,16,4113.679999999999,4,4,4,444,Champions
13635.0,67.0,1,1071.0300000000002,2,1,3,213,Clients Potentiels
12955.0,1.0,11,4757.159999999999,4,4,4,444,Champions
17405.0,1.0,3,1031.41,4,3,3,433,Champions
14867.0,185.0,3,710.2800000000001,1,3,3,133,Clients Loyaux
13817.0,29.0,2,382.9799999999999,3,2,2,322,Clients à Réactiver
13999.0,10.0,12,3901.8100000000036,4,4,4,444,Champions
13562.0,81.0,3,1799.3299999999988,2,3,4,234,Clients Loyaux
17138.0,275.0,1,380.5,1,1,2,112,Clients à Réactiver
15632.0,15.0,8,3285.310000000001,4,4,4,444,Champions
17466.0,10.0,2,763.2800000000003,4,2,3,423,Clients à Réactiver
15286.0,49.0,1,240.55,3,1,1,311,Clients à Réactiver
12597.0,19.0,4,3811.2200000000016,3,3,4,334,Champions
16555.0,35.0,2,285.89,3,2,1,321,Clients à Réactiver
12949.0,30.0,8,4167.220000000001,3,4,4,344,Champions
16980.0,255.0,2,1078.9600000000005,1,2,3,123,Clients Potentiels
16385.0,60.0,3,555.8899999999999,2,3,2,232,Clients à Réactiver
16616.0,15.0,2,500.42000000000013,4,2,2,422,Clients à Réactiver
12688.0,113.0,1,4873.810000000005,2,1,4,214,Clients Potentiels
17648.0,60.0,4,1797.5,2,3,4,234,Clients Loyaux
14005.0,9.0,5,2874.7200000000007,4,3,4,434,Champions
17939.0,159.0,1,99.14000000000003,1,1,1,111,Clients à Réactiver
15808.0,306.0,4,3734.970000000001,1,3,4,134,Clients Loyaux
17551.0,359.0,1,306.84,1,1,1,111,Clients à Réactiver
12518.0,0.0,5,2056.8899999999994,4,3,4,434,Champions
12451.0,10.0,5,9035.519999999999,4,3,4,434,Champions
15043.0,31.0,1,537.0,3,1,2,312,Clients à Réactiver
13993.0,42.0,9,3466.36,3,4,4,344,Champions
16883.0,187.0,2,276.72999999999996,1,2,1,121,Clients à Réactiver
17041.0,26.0,3,1081.5700000000002,3,3,3,333,Champions
15541.0,114.0,1,85.13000000000002,2,1,1,211,Clients à Réactiver
15626.0,74.0,2,675.8000000000001,2,2,3,223,Clients Potentiels
12427.0,21.0,3,825.8000000000002,3,3,3,333,Champions
12615.0,2.0,4,2291.1900000000005,4,3,4,434,Champions
14958.0,147.0,3,499.6799999999999,1,3,2,132,Clients à Réactiver
15122.0,114.0,3,1633.779999999999,2,3,3,233,Clients Loyaux
16968.0,4.0,2,439.4300000000001,4,2,2,422,Clients à Réactiver
14090.0,324.0,1,76.32000000000001,1,1,1,111,Clients à Réactiver
13647.0,9.0,4,1678.1200000000001,4,3,4,434,Champions
17757.0,1.0,30,5605.289999999994,4,4,4,444,Champions
16992.0,10.0,5,1614.31,4,3,3,433,Champions
12864.0,138.0,1,147.12,2,1,1,211,Clients à Réactiver
16324.0,128.0,3,428.6799999999998,2,3,2,232,Clients à Réactiver
15298.0,2.0,12,4799.900000000001,4,4,4,444,Champions
16725.0,302.0,7,781.0200000000003,1,4,3,143,Clients Loyaux
18109.0,1.0,26,8052.969999999997,4,4,4,444,Champions
17211.0,26.0,8,2317.220000000001,3,4,4,344,Champions
16446.0,0.0,2,168472.5,4,2,4,424,Clients à Réactiver
16434.0,29.0,7,1522.2500000000005,3,4,3,343,Champions
15468.0,51.0,2,467.50999999999993,2,2,2,222,Clients à Réactiver
17891.0,162.0,1,203.85999999999993,1,1,1,111,Clients à Réactiver
13137.0,10.0,8,3650.409999999999,4,4,4,444,Champions
16233.0,71.0,3,536.68,2,3,2,232,Clients à Réactiver
12785.0,364.0,1,311.95,1,1,2,112,Clients à Réactiver
12621.0,1.0,20,13689.67,4,4,4,444,Champions
14527.0,2.0,55,8508.81999999996,4,4,4,444,Champions
13210.0,93.0,1,353.47999999999996,2,1,2,212,Clients à Réactiver
15644.0,166.0,4,812.9999999999998,1,3,3,133,Clients Loyaux
18061.0,21.0,10,2119.4099999999994,3,4,4,344,Champions
12421.0,15.0,4,807.0400000000002,4,3,3,433,Champions
13028.0,22.0,2,661.32,3,2,2,322,Clients à Réactiver
13805.0,52.0,2,924.5999999999999,2,2,3,223,Clients Potentiels
17490.0,0.0,7,2092.3199999999997,4,4,4,444,Champions
16330.0,17.0,3,251.91,3,3,1,331,Clients à Réactiver
16160.0,65.0,2,1025.4400000000005,2,2,3,223,Clients Potentiels
13823.0,18.0,2,957.6600000000001,3,2,3,323,Clients à Réactiver
14503.0,3.0,6,3543.2600000000016,4,4,4,444,Champions
12791.0,373.0,1,192.60000000000002,1,1,1,111,Clients à Réactiver
12536.0,43.0,3,12601.830000000005,3,3,4,334,Champions
12348.0,75.0,4,1797.24,2,3,4,234,Clients Loyaux
16172.0,95.0,5,1140.21,2,3,3,233,Clients Loyaux
14861.0,52.0,1,125.79000000000002,2,1,1,211,Clients à Réactiver
15189.0,1.0,41,16225.390000000009,4,4,4,444,Champions
15462.0,94.0,3,234.60000000000002,2,3,1,231,Clients à Réactiver
12876.0,57.0,2,2218.0200000000004,2,2,4,224,Clients Potentiels
15990.0,44.0,2,792.11,3,2,3,323,Clients à Réactiver
13040.0,8.0,2,676.9900000000001,4,2,3,423,Clients à Réactiver
13489.0,105.0,4,449.52,2,3,2,232,Clients à Réactiver
14515.0,17.0,6,2102.0899999999997,3,4,4,344,Champions
12354.0,232.0,1,1079.4,1,1,3,113,Clients Potentiels
17284.0,60.0,6,1652.580000000002,2,4,3,243,Clients Loyaux
16245.0,23.0,3,1413.660000000001,3,3,3,333,Champions
18158.0,9.0,2,453.4000000000001,4,2,2,422,Clients à Réactiver
18097.0,7.0,6,2697.7999999999997,4,4,4,444,Champions
15365.0,25.0,7,2314.32,3,4,4,344,Champions
14770.0,232.0,2,876.4199999999997,1,2,3,123,Clients Potentiels
18170.0,33.0,3,980.3100000000002,3,3,3,333,Champions
14418.0,3.0,3,1937.2500000000002,4,3,4,434,Champions
17259.0,148.0,2,603.3699999999998,1,2,2,122,Clients à Réactiver
14776.0,51.0,11,2538.299999999999,2,4,4,244,Clients Loyaux
16081.0,56.0,5,2806.9000000000005,2,3,4,234,Clients Loyaux
12797.0,365.0,1,254.03,1,1,1,111,Clients à Réactiver
15213.0,318.0,2,328.34999999999997,1,2,2,122,Clients à Réactiver
15031.0,4.0,4,668.14,4,3,2,432,Clients à Réactiver
14248.0,318.0,1,302.58,1,1,1,111,Clients à Réactiver
12360.0,52.0,3,2662.0600000000004,2,3,4,234,Clients Loyaux
13131.0,23.0,3,1073.2999999999997,3,3,3,333,Champions
13477.0,37.0,6,1454.579999999999,3,4,3,343,Champions
13295.0,359.0,1,201.2,1,1,1,111,Clients à Réactiver
17830.0,1.0,3,398.7,4,3,2,432,Clients à Réactiver
14163.0,87.0,4,2445.9100000000008,2,3,4,234,Clients Loyaux
14782.0,319.0,1,200.10000000000002,1,1,1,111,Clients à Réactiver
17684.0,43.0,1,239.41,3,1,1,311,Clients à Réactiver
13228.0,81.0,1,358.0,2,1,2,212,Clients à Réactiver
15723.0,364.0,1,203.1,1,1,1,111,Clients à Réactiver
13046.0,30.0,2,629.31,3,2,2,322,Clients à Réactiver
12433.0,0.0,7,13375.869999999992,4,4,4,444,Champions
13835.0,25.0,4,834.57,3,3,3,333,Champions
14600.0,305.0,1,393.3299999999999,1,1,2,112,Clients à Réactiver
13908.0,79.0,4,2369.5499999999984,2,3,4,234,Clients Loyaux
16342.0,75.0,4,322.41,2,3,2,232,Clients à Réactiver
15219.0,176.0,1,305.75,1,1,1,111,Clients à Réactiver
18194.0,82.0,1,973.8399999999999,2,1,3,213,Clients Potentiels
14333.0,67.0,1,415.2,2,1,2,212,Clients à Réactiver
16895.0,64.0,1,219.13999999999996,2,1,1,211,Clients à Réactiver
16057.0,16.0,7,2263.12,4,4,4,444,Champions
17053.0,130.0,1,498.47999999999996,2,1,2,212,Clients à Réactiver
18121.0,149.0,2,673.1000000000001,1,2,2,122,Clients à Réactiver
15978.0,77.0,1,1098.7800000000002,2,1,3,213,Clients Potentiels
14673.0,3.0,5,1736.3999999999994,4,3,4,434,Champions
15881.0,312.0,5,501.39,1,3,2,132,Clients à Réactiver
15456.0,283.0,3,447.2200000000001,1,3,2,132,Clients à Réactiver
15814.0,16.0,4,1945.3300000000004,4,3,4,434,Champions
16531.0,22.0,7,1244.5900000000001,3,4,3,343,Champions
13659.0,205.0,2,1573.2000000000007,1,2,3,123,Clients Potentiels
16470.0,51.0,4,762.39,2,3,3,233,Clients Loyaux
17345.0,15.0,4,537.74,4,3,2,432,Clients à Réactiver
17272.0,42.0,4,2148.6299999999997,3,3,4,334,Champions
16227.0,225.0,1,314.22,1,1,2,112,Clients à Réactiver
14643.0,170.0,2,693.8100000000001,1,2,3,123,Clients Potentiels
12670.0,10.0,5,2996.0500000000006,4,3,4,434,Champions
17139.0,15.0,12,10668.469999999988,4,4,4,444,Champions
14054.0,65.0,1,92.46,2,1,1,211,Clients à Réactiver
17612.0,53.0,6,2048.4499999999994,2,4,4,244,Clients Loyaux
16641.0,105.0,1,231.10000000000002,2,1,1,211,Clients à Réactiver
13860.0,1.0,5,1245.9000000000003,4,3,3,433,Champions
15681.0,25.0,5,1426.1599999999999,3,3,3,333,Champions
13617.0,40.0,3,544.18,3,3,2,332,Clients à Réactiver
13362.0,9.0,4,3090.7399999999984,4,3,4,434,Champions
17078.0,36.0,2,378.2000000000001,3,2,2,322,Clients à Réactiver
13453.0,165.0,2,356.98,1,2,2,122,Clients à Réactiver
15347.0,366.0,1,201.59999999999997,1,1,1,111,Clients à Réactiver
16823.0,227.0,1,358.37999999999994,1,1,2,112,Clients à Réactiver
13283.0,59.0,2,93.66,2,2,1,221,Clients à Réactiver
12488.0,9.0,3,1298.6599999999999,4,3,3,433,Champions
17685.0,16.0,7,3191.5299999999993,4,4,4,444,Champions
17564.0,24.0,3,454.0099999999999,3,3,2,332,Clients à Réactiver
17855.0,372.0,1,208.96999999999997,1,1,1,111,Clients à Réactiver
14582.0,40.0,1,114.11,3,1,1,311,Clients à Réactiver
13599.0,1.0,21,5153.669999999998,4,4,4,444,Champions
17430.0,32.0,2,265.76000000000005,3,2,1,321,Clients à Réactiver
18122.0,8.0,6,1826.2100000000016,4,4,4,444,Champions
17503.0,2.0,2,558.9599999999999,4,2,2,422,Clients à Réactiver
13083.0,4.0,2,303.75,4,2,1,421,Clients à Réactiver
16136.0,59.0,3,709.3800000000002,2,3,3,233,Clients Loyaux
14382.0,26.0,1,626.07,3,1,2,312,Clients à Réactiver
13787.0,75.0,2,309.04,2,2,2,222,Clients à Réactiver
12573.0,227.0,1,160.54,1,1,1,111,Clients à Réactiver
13198.0,10.0,6,3401.239999999997,4,4,4,444,Champions
17867.0,30.0,6,1197.1000000000004,3,4,3,343,Champions
15505.0,52.0,5,3610.9600000000005,2,3,4,234,Clients Loyaux
12755.0,280.0,2,3811.9499999999994,1,2,4,124,Clients Potentiels
17442.0,36.0,6,2248.560000000001,3,4,4,344,Champions
13799.0,116.0,2,688.8600000000002,2,2,3,223,Clients Potentiels
17418.0,42.0,2,463.4600000000001,3,2,2,322,Clients à Réactiver
13344.0,67.0,3,2543.720000000002,2,3,4,234,Clients Loyaux
15256.0,148.0,1,98.45,1,1,1,111,Clients à Réactiver
12409.0,78.0,3,11072.670000000002,2,3,4,234,Clients Loyaux
18086.0,274.0,1,101.33999999999999,1,1,1,111,Clients à Réactiver
15444.0,9.0,2,1418.2600000000016,4,2,3,423,Clients à Réactiver
13781.0,250.0,1,127.84000000000002,1,1,1,111,Clients à Réactiver
16447.0,135.0,1,259.0099999999998,2,1,1,211,Clients à Réactiver
18013.0,155.0,2,187.29000000000005,1,2,1,121,Clients à Réactiver
18280.0,277.0,1,180.6,1,1,1,111,Clients à Réactiver
15438.0,131.0,1,156.57999999999998,2,1,1,211,Clients à Réactiver
18268.0,134.0,1,25.5,2,1,1,211,Clients à Réactiver
15766.0,64.0,1,315.05999999999995,2,1,2,212,Clients à Réactiver
13277.0,15.0,4,258.4,4,3,1,431,Clients à Réactiver
16215.0,80.0,1,242.35000000000002,2,1,1,211,Clients à Réactiver
15596.0,100.0,5,1406.5900000000004,2,3,3,233,Clients Loyaux
14667.0,10.0,25,9241.200000000004,4,4,4,444,Champions
14898.0,23.0,6,1303.5199999999995,3,4,3,343,Champions
14552.0,151.0,1,165.07000000000005,1,1,1,111,Clients à Réactiver
15353.0,254.0,2,777.02,1,2,3,123,Clients Potentiels
