OrderDate,Revenue,Orders,Items
2011-06-22T14:47:00.000000,222.0,1,156
2011-06-22T15:00:00.000000,123.62,1,38
2011-06-22T15:06:00.000000,332.16,1,144
2011-06-22T15:07:00.000000,630.8400000000001,1,366
2011-06-22T15:30:00.000000,52.5,1,42
2011-06-22T15:41:00.000000,406.30000000000007,1,112
2011-06-22T15:43:00.000000,4.94,1,4
2011-06-22T15:50:00.000000,330.55,1,257
2011-06-22T16:01:00.000000,141.14,1,62
2011-06-22T16:16:00.000000,180.35000000000002,1,104
2011-06-22T16:32:00.000000,492.9999999999999,2,218
2011-06-22T16:33:00.000000,403.81000000000006,1,191
2011-06-22T16:44:00.000000,302.25,1,39
2011-06-22T17:30:00.000000,246.23000000000002,1,165
2011-06-23T09:08:00.000000,142.5,1,298
2011-06-23T09:14:00.000000,1064.22,1,822
2011-06-23T09:15:00.000000,202.4,1,48
2011-06-23T09:22:00.000000,206.2,1,108
2011-06-23T09:38:00.000000,910.9800000000002,1,812
2011-06-23T09:53:00.000000,726.85,1,603
2011-06-23T09:56:00.000000,7.95,1,1
2011-06-23T10:14:00.000000,573.5399999999998,1,242
2011-06-23T10:15:00.000000,330.11,1,197
2011-06-23T10:20:00.000000,329.56,1,157
2011-06-23T10:24:00.000000,311.52000000000004,1,220
2011-06-23T10:27:00.000000,344.1,1,192
2011-06-23T10:44:00.000000,473.81999999999994,1,554
2011-06-23T10:52:00.000000,396.97,2,223
2011-06-23T10:56:00.000000,276.93000000000006,1,145
2011-06-23T10:57:00.000000,338.83999999999986,1,348
2011-06-23T11:01:00.000000,801.0,1,434
2011-06-23T11:38:00.000000,312.46999999999997,1,301
2011-06-23T11:46:00.000000,127.19000000000007,1,69
2011-06-23T11:47:00.000000,86.31,1,81
2011-06-23T11:50:00.000000,110.7,1,78
2011-06-23T11:51:00.000000,312.68000000000006,1,289
2011-06-23T11:55:00.000000,137.45,1,17
2011-06-23T11:58:00.000000,168.10000000000002,1,46
2011-06-23T12:13:00.000000,220.82999999999998,1,111
2011-06-23T12:19:00.000000,173.84999999999997,1,211
2011-06-23T12:21:00.000000,6.8999999999999995,1,4
2011-06-23T12:36:00.000000,314.7,1,312
2011-06-23T12:41:00.000000,300.78,1,130
2011-06-23T12:42:00.000000,370.84999999999997,1,187
2011-06-23T12:51:00.000000,14.850000000000001,1,3
2011-06-23T13:09:00.000000,371.89000000000004,1,203
2011-06-23T13:13:00.000000,1241.4799999999996,2,725
2011-06-23T13:16:00.000000,1.45,1,1
2011-06-23T13:22:00.000000,302.15999999999997,1,360
2011-06-23T13:35:00.000000,145.20000000000002,1,72
2011-06-23T13:37:00.000000,440.94,1,294
2011-06-23T13:39:00.000000,580.0400000000001,1,233
2011-06-23T13:41:00.000000,21.95,1,5
2011-06-23T13:51:00.000000,672.4399999999999,2,438
2011-06-23T14:05:00.000000,720.0300000000001,1,437
2011-06-23T14:11:00.000000,421.39,1,199
2011-06-23T14:12:00.000000,348.6,1,268
2011-06-23T14:13:00.000000,291.38,1,171
2011-06-23T14:22:00.000000,114.88000000000001,1,43
2011-06-23T14:25:00.000000,382.25,1,189
2011-06-23T14:35:00.000000,517.0500000000001,1,509
2011-06-23T14:36:00.000000,617.7,1,323
2011-06-23T15:07:00.000000,460.75,1,133
2011-06-23T15:26:00.000000,429.79999999999995,1,100
2011-06-23T15:44:00.000000,390.50000000000006,1,162
2011-06-23T15:48:00.000000,179.0,1,100
2011-06-23T16:02:00.000000,114.10000000000002,1,28
2011-06-23T16:35:00.000000,158.85,1,123
2011-06-23T17:20:00.000000,437.75,1,293
2011-06-23T17:35:00.000000,144.56,1,41
2011-06-23T17:53:00.000000,181.45000000000002,1,83
2011-06-23T18:33:00.000000,213.45000000000002,1,82
2011-06-23T18:42:00.000000,35.01,1,40
2011-06-23T18:44:00.000000,817.8299999999999,1,257
2011-06-23T18:59:00.000000,269.91,1,149
2011-06-23T19:20:00.000000,755.5299999999999,2,410
2011-06-23T19:27:00.000000,305.70000000000005,1,166
2011-06-23T19:29:00.000000,228.69999999999996,1,64
2011-06-23T19:46:00.000000,147.94000000000003,1,86
2011-06-24T08:40:00.000000,214.4,1,92
2011-06-24T09:22:00.000000,736.7799999999999,1,465
2011-06-24T09:24:00.000000,327.6,1,162
2011-06-24T09:27:00.000000,272.26,1,165
2011-06-24T09:38:00.000000,607.2,1,128
2011-06-24T09:40:00.000000,497.9,1,168
2011-06-24T09:43:00.000000,671.9,1,168
2011-06-24T10:03:00.000000,169.5,1,230
2011-06-24T10:11:00.000000,41.9,1,6
2011-06-24T10:16:00.000000,185.64,1,73
2011-06-24T10:26:00.000000,293.96,1,204
2011-06-24T10:31:00.000000,301.90000000000003,1,100
2011-06-24T10:33:00.000000,597.7900000000003,2,373
2011-06-24T10:44:00.000000,262.87,1,193
2011-06-24T10:47:00.000000,119.85000000000001,1,3
2011-06-24T11:08:00.000000,309.8,1,236
2011-06-24T11:39:00.000000,374.3999999999999,1,385
2011-06-24T12:00:00.000000,170.51,1,61
2011-06-24T12:14:00.000000,168.54999999999998,1,37
2011-06-24T12:30:00.000000,307.5,1,64
2011-06-24T12:43:00.000000,200.47000000000003,1,88
2011-06-24T12:44:00.000000,68.5,1,38
2011-06-24T12:51:00.000000,177.45999999999998,1,142
2011-06-24T13:20:00.000000,417.36,1,175
2011-06-24T13:26:00.000000,241.47000000000003,1,125
2011-06-24T13:28:00.000000,773.0799999999997,1,520
2011-06-24T13:29:00.000000,112.5,1,34
2011-06-24T13:35:00.000000,634.7400000000002,1,413
2011-06-24T14:16:00.000000,118.88000000000004,1,242
2011-06-24T14:33:00.000000,312.8499999999999,1,119
2011-06-24T14:36:00.000000,60.9,1,118
2011-06-24T14:54:00.000000,229.26,1,162
2011-06-24T14:57:00.000000,765.7899999999998,1,492
2011-06-24T15:00:00.000000,365.1100000000002,1,251
2011-06-24T15:17:00.000000,603.96,1,340
2011-06-24T15:28:00.000000,516.69,1,519
2011-06-24T15:33:00.000000,63.25,1,23
2011-06-24T15:51:00.000000,1000.3099999999997,2,619
2011-06-24T15:59:00.000000,20.4,1,24
2011-06-24T16:21:00.000000,371.76,1,320
2011-06-24T16:38:00.000000,937.0,1,700
2011-06-24T17:07:00.000000,484.4,1,116
2011-06-24T17:35:00.000000,913.3600000000002,1,174
2011-06-26T10:59:00.000000,708.0599999999998,1,574
2011-06-26T11:00:00.000000,35.400000000000006,1,12
2011-06-26T11:01:00.000000,151.66000000000003,1,42
2011-06-26T11:47:00.000000,573.71,2,633
2011-06-26T11:53:00.000000,387.47,1,173
2011-06-26T11:58:00.000000,24.84,1,18
2011-06-26T11:59:00.000000,198.23,1,93
2011-06-26T12:04:00.000000,135.36999999999998,1,164
2011-06-26T12:36:00.000000,667.0299999999999,1,408
2011-06-26T12:51:00.000000,79.9,1,2
2011-06-26T12:54:00.000000,172.89000000000001,1,20
2011-06-26T13:00:00.000000,103.0,1,21
2011-06-26T13:04:00.000000,131.45,1,17
2011-06-26T13:24:00.000000,545.3399999999999,1,174
2011-06-26T13:31:00.000000,222.32000000000002,1,142
2011-06-26T13:45:00.000000,852.8399999999997,1,429
2011-06-26T13:46:00.000000,411.3299999999999,1,125
2011-06-26T13:56:00.000000,196.64000000000001,1,110
2011-06-26T14:06:00.000000,187.07000000000008,1,69
2011-06-26T14:08:00.000000,413.6,1,80
2011-06-26T14:28:00.000000,184.82,1,56
2011-06-26T14:54:00.000000,389.80999999999983,1,278
2011-06-26T15:09:00.000000,124.75999999999999,1,75
2011-06-26T15:35:00.000000,95.19999999999999,1,49
2011-06-26T15:36:00.000000,44.25,1,15
2011-06-26T16:06:00.000000,45.5,1,7
2011-06-27T08:48:00.000000,616.17,1,314
2011-06-27T08:49:00.000000,200.15000000000003,1,79
2011-06-27T08:50:00.000000,573.6999999999999,1,397
2011-06-27T09:34:00.000000,171.97999999999996,1,58
2011-06-27T09:35:00.000000,348.11999999999995,1,256
2011-06-27T10:16:00.000000,510.45,1,271
2011-06-27T10:17:00.000000,201.24,1,119
2011-06-27T10:20:00.000000,1112.3200000000002,1,656
2011-06-27T10:29:00.000000,666.0600000000001,1,251
2011-06-27T10:42:00.000000,406.8,1,120
2011-06-27T11:50:00.000000,167.58999999999997,1,70
2011-06-27T12:01:00.000000,248.7,1,226
2011-06-27T12:11:00.000000,434.04,1,228
2011-06-27T12:13:00.000000,141.03,1,53
2011-06-27T12:16:00.000000,154.15,1,72
2011-06-27T12:23:00.000000,348.0,1,200
2011-06-27T12:25:00.000000,768.0,1,288
2011-06-27T12:28:00.000000,162.81999999999996,1,172
2011-06-27T12:32:00.000000,701.8800000000002,1,528
2011-06-27T12:38:00.000000,626.41,1,267
2011-06-27T12:45:00.000000,666.68,1,1716
2011-06-27T12:49:00.000000,111.26,1,70
2011-06-27T12:58:00.000000,163.29999999999998,1,50
2011-06-27T13:00:00.000000,220.94999999999996,1,152
2011-06-27T13:12:00.000000,318.2,1,196
2011-06-27T13:51:00.000000,179.28000000000003,1,72
2011-06-27T13:58:00.000000,243.76000000000005,1,124
2011-06-27T14:30:00.000000,447.5999999999998,1,324
2011-06-27T14:36:00.000000,339.26,1,263
2011-06-27T14:37:00.000000,65.39999999999999,1,60
2011-06-27T14:41:00.000000,453.6900000000001,1,201
2011-06-27T15:04:00.000000,613.9100000000002,1,592
2011-06-27T15:28:00.000000,310.12,1,292
2011-06-27T16:46:00.000000,143.1,1,34
2011-06-27T16:48:00.000000,576.0800000000002,1,392
2011-06-28T08:19:00.000000,110.30000000000001,1,26
2011-06-28T08:38:00.000000,310.00000000000006,1,286
2011-06-28T08:39:00.000000,10.08,1,24
2011-06-28T08:45:00.000000,10174.939999999999,1,8998
2011-06-28T08:50:00.000000,1113.6000000000001,1,424
2011-06-28T09:10:00.000000,98.3,1,50
2011-06-28T10:06:00.000000,376.3,1,92
2011-06-28T10:17:00.000000,382.46,1,188
2011-06-28T10:18:00.000000,62.400000000000006,1,96
2011-06-28T10:31:00.000000,216.95000000000002,1,377
2011-06-28T10:37:00.000000,339.3,1,78
2011-06-28T10:38:00.000000,333.65000000000003,1,255
2011-06-28T11:20:00.000000,1382.8799999999999,1,656
2011-06-28T11:22:00.000000,2739.9199999999996,1,1588
2011-06-28T11:38:00.000000,361.8,1,144
2011-06-28T11:44:00.000000,1452.35,1,460
2011-06-28T11:46:00.000000,173.8,1,46
2011-06-28T11:56:00.000000,51.0,1,12
2011-06-28T12:09:00.000000,492.94,1,559
2011-06-28T12:16:00.000000,299.71000000000004,1,224
2011-06-28T12:21:00.000000,407.04,1,384
2011-06-28T13:09:00.000000,59.599999999999994,1,8
2011-06-28T13:10:00.000000,500.0,1,400
2011-06-28T13:11:00.000000,134.28,1,109
2011-06-28T13:16:00.000000,254.18,1,174
2011-06-28T13:17:00.000000,315.6,1,182
2011-06-28T13:36:00.000000,222.9,1,134
2011-06-28T13:55:00.000000,174.05000000000004,1,133
2011-06-28T14:20:00.000000,173.56,1,78
2011-06-28T14:50:00.000000,307.99,1,223
2011-06-28T14:51:00.000000,82.66,1,38
2011-06-28T14:52:00.000000,273.9,1,106
2011-06-28T14:54:00.000000,107.5,1,430
2011-06-28T14:55:00.000000,108.0,1,432
2011-06-28T14:58:00.000000,604.23,2,234
2011-06-28T15:05:00.000000,140.06,1,94
2011-06-28T15:14:00.000000,1353.2,1,648
2011-06-28T15:15:00.000000,530.4,1,144
2011-06-28T15:28:00.000000,250.0,1,40
2011-06-28T15:30:00.000000,510.72,1,96
2011-06-28T15:31:00.000000,345.92,1,227
2011-06-28T15:36:00.000000,960.08,1,803
2011-06-28T15:44:00.000000,323.00000000000017,1,491
2011-06-28T15:47:00.000000,550.5699999999999,1,231
2011-06-28T16:02:00.000000,376.91999999999996,1,162
2011-06-28T16:03:00.000000,60.800000000000004,1,80
2011-06-28T17:01:00.000000,600.0,1,1
2011-06-28T17:28:00.000000,322.53,1,261
2011-06-29T08:58:00.000000,282.23,1,147
2011-06-29T09:09:00.000000,395.7,1,84
2011-06-29T09:13:00.000000,478.08,1,336
2011-06-29T09:32:00.000000,47.92,1,88
2011-06-29T09:58:00.000000,101.76,1,96
2011-06-29T10:18:00.000000,242.09000000000006,1,201
2011-06-29T10:23:00.000000,576.4000000000001,1,424
2011-06-29T10:50:00.000000,3126.3399999999997,2,2209
2011-06-29T11:35:00.000000,259.97999999999996,1,208
2011-06-29T11:41:00.000000,335.33,1,177
2011-06-29T11:46:00.000000,178.6299999999999,1,89
2011-06-29T11:47:00.000000,60.660000000000004,1,30
2011-06-29T12:12:00.000000,227.70000000000002,1,104
2011-06-29T12:15:00.000000,106.15,1,17
2011-06-29T12:16:00.000000,342.21,1,225
2011-06-29T12:37:00.000000,474.18000000000006,1,226
2011-06-29T12:46:00.000000,175.88999999999996,1,112
2011-06-29T12:53:00.000000,32.65,1,3
2011-06-29T12:59:00.000000,145.48,1,68
2011-06-29T13:10:00.000000,110.92000000000003,1,29
2011-06-29T13:20:00.000000,403.44,1,200
2011-06-29T13:40:00.000000,856.32,1,480
2011-06-29T13:51:00.000000,258.12,1,134
2011-06-29T13:58:00.000000,616.6500000000001,2,253
2011-06-29T13:59:00.000000,47.5,1,10
2011-06-29T14:17:00.000000,125.95,1,14
2011-06-29T14:20:00.000000,109.63999999999999,1,76
2011-06-29T14:53:00.000000,406.4599999999999,1,270
2011-06-29T15:03:00.000000,185.84999999999997,1,104
2011-06-29T15:11:00.000000,326.34,1,271
2011-06-29T15:22:00.000000,170.42000000000002,1,44
2011-06-29T15:33:00.000000,140.85,1,15
2011-06-29T15:40:00.000000,547.44,1,408
2011-06-29T15:41:00.000000,237.2,1,200
2011-06-29T15:42:00.000000,204.0,1,48
2011-06-29T16:07:00.000000,114.35000000000001,1,41
2011-06-29T16:44:00.000000,119.8,1,28
2011-06-30T08:17:00.000000,145.75,1,63
2011-06-30T09:02:00.000000,483.01000000000005,1,149
2011-06-30T09:56:00.000000,13.200000000000001,1,24
2011-06-30T09:59:00.000000,219.83,1,53
2011-06-30T10:09:00.000000,679.8800000000001,1,250
2011-06-30T10:19:00.000000,615.09,1,257
2011-06-30T10:44:00.000000,2231.3,1,2105
2011-06-30T10:52:00.000000,187.78,1,84
2011-06-30T11:01:00.000000,13355.4,1,4332
2011-06-30T11:02:00.000000,813.65,2,561
2011-06-30T11:22:00.000000,23.2,1,16
2011-06-30T11:32:00.000000,328.40999999999997,1,150
2011-06-30T11:49:00.000000,530.47,1,287
2011-06-30T11:54:00.000000,567.42,1,521
2011-06-30T12:04:00.000000,279.7700000000001,1,126
2011-06-30T12:06:00.000000,1760.9599999999998,2,740
2011-06-30T12:12:00.000000,246.8200000000001,1,192
2011-06-30T12:14:00.000000,445.41999999999985,1,217
2011-06-30T12:15:00.000000,2662.1699999999996,1,965
2011-06-30T12:23:00.000000,368.3,1,123
2011-06-30T12:42:00.000000,1948.92,1,1044
2011-06-30T12:50:00.000000,2390.4,1,576
2011-06-30T13:03:00.000000,127.1,1,52
2011-06-30T13:14:00.000000,131.06,1,94
2011-06-30T13:17:00.000000,728.7399999999999,2,294
2011-06-30T13:23:00.000000,5.95,1,1
2011-06-30T13:25:00.000000,199.7,1,26
2011-06-30T13:28:00.000000,309.9,1,242
2011-06-30T13:43:00.000000,344.91999999999996,1,192
2011-06-30T13:45:00.000000,482.5999999999999,1,309
2011-06-30T13:58:00.000000,114.76000000000002,1,106
2011-06-30T14:37:00.000000,682.68,2,453
2011-06-30T14:38:00.000000,142.51999999999998,1,130
2011-06-30T14:46:00.000000,810.2599999999998,1,698
2011-06-30T14:47:00.000000,258.1,2,128
2011-06-30T14:48:00.000000,97.19999999999999,1,84
2011-06-30T15:30:00.000000,289.1,1,167
2011-06-30T15:35:00.000000,57.9,1,34
2011-06-30T15:40:00.000000,877.6800000000001,1,828
2011-06-30T15:46:00.000000,756.3600000000002,1,394
2011-06-30T16:22:00.000000,269.4,1,157
2011-06-30T16:28:00.000000,316.7,1,314
2011-06-30T16:39:00.000000,154.65,1,49
2011-06-30T16:43:00.000000,300.03999999999996,1,496
2011-06-30T16:51:00.000000,120.05000000000001,1,33
2011-06-30T16:52:00.000000,163.9,1,103
2011-06-30T17:16:00.000000,17.0,1,2
2011-06-30T17:29:00.000000,301.0599999999999,1,190
2011-06-30T17:34:00.000000,95.28,1,47
2011-06-30T17:40:00.000000,311.86,1,7
2011-06-30T17:59:00.000000,814.7399999999999,1,583
2011-06-30T18:04:00.000000,32.4,1,24
2011-06-30T18:07:00.000000,646.8200000000002,1,310
2011-06-30T18:17:00.000000,161.89000000000001,1,67
2011-06-30T18:44:00.000000,303.53999999999996,1,349
2011-06-30T19:13:00.000000,294.65,1,174
2011-06-30T19:27:00.000000,264.80000000000007,1,38
2011-06-30T19:52:00.000000,91.22000000000001,1,42
2011-06-30T19:58:00.000000,165.5,1,60
2011-06-30T20:08:00.000000,203.85999999999993,1,393
2011-07-01T08:16:00.000000,462.58000000000004,1,256
2011-07-01T08:55:00.000000,360.8,1,152
2011-07-01T08:58:00.000000,138.5,1,82
2011-07-01T09:19:00.000000,831.34,1,330
2011-07-01T09:47:00.000000,394.34000000000003,1,182
2011-07-01T09:51:00.000000,410.9000000000001,1,202
2011-07-01T10:16:00.000000,679.1,1,19
2011-07-01T10:39:00.000000,439.74,1,212
2011-07-01T10:40:00.000000,17.4,1,12
2011-07-01T10:47:00.000000,345.29999999999995,1,246
2011-07-01T10:58:00.000000,124.89999999999998,1,81
2011-07-01T11:29:00.000000,976.5800000000002,1,697
2011-07-01T11:32:00.000000,276.8,1,108
2011-07-01T11:33:00.000000,184.20000000000002,1,137
2011-07-01T11:43:00.000000,298.6400000000001,1,285
2011-07-01T12:09:00.000000,587.3000000000001,1,336
2011-07-01T12:17:00.000000,153.22,1,79
2011-07-01T12:33:00.000000,304.60999999999984,1,274
2011-07-01T12:34:00.000000,108.94999999999999,1,21
2011-07-01T12:45:00.000000,156.17000000000002,1,83
2011-07-01T12:47:00.000000,306.75,1,239
2011-07-01T12:50:00.000000,658.8500000000001,1,287
2011-07-01T12:52:00.000000,454.74,2,354
2011-07-01T12:58:00.000000,100.33000000000003,1,121
2011-07-01T13:01:00.000000,10.760000000000002,1,6
2011-07-01T13:02:00.000000,617.0300000000001,1,336
2011-07-01T13:04:00.000000,31.11,1,15
2011-07-01T13:05:00.000000,18.830000000000002,1,13
2011-07-01T13:07:00.000000,69.02,1,122
2011-07-01T13:17:00.000000,128.26999999999998,1,349
2011-07-01T13:22:00.000000,71.4,1,61
2011-07-01T13:31:00.000000,117.68,1,112
2011-07-01T13:48:00.000000,351.48,1,132
2011-07-01T14:08:00.000000,8.25,1,1
2011-07-01T14:51:00.000000,440.63999999999993,1,424
2011-07-01T14:53:00.000000,796.8299999999998,1,540
2011-07-01T15:07:00.000000,9.75,1,3
2011-07-01T15:22:00.000000,13.370000000000001,1,4
2011-07-01T15:35:00.000000,405.38,1,370
2011-07-01T15:39:00.000000,111.7,1,28
2011-07-01T17:23:00.000000,215.75,1,143
2011-07-03T10:11:00.000000,318.90999999999997,1,53
2011-07-03T10:23:00.000000,115.75,1,71
2011-07-03T10:28:00.000000,155.34000000000003,1,29
2011-07-03T10:47:00.000000,450.81,1,257
2011-07-03T11:26:00.000000,462.18999999999994,1,208
2011-07-03T11:40:00.000000,272.26,1,146
2011-07-03T12:10:00.000000,406.66,1,278
2011-07-03T12:21:00.000000,448.55000000000007,2,207
2011-07-03T12:22:00.000000,223.92,1,96
2011-07-03T12:27:00.000000,99.14000000000003,1,40
2011-07-03T12:36:00.000000,247.5200000000001,1,186
2011-07-03T12:38:00.000000,247.25000000000003,1,158
2011-07-03T12:52:00.000000,175.65000000000003,1,103
2011-07-03T13:05:00.000000,406.18,1,41
2011-07-03T13:08:00.000000,209.51999999999998,1,160
2011-07-03T13:12:00.000000,145.79999999999998,1,178
2011-07-03T13:24:00.000000,306.33000000000004,1,107
2011-07-03T13:27:00.000000,384.7999999999999,1,118
2011-07-03T13:33:00.000000,95.15000000000002,1,21
2011-07-03T14:58:00.000000,155.79999999999998,1,171
2011-07-03T15:19:00.000000,115.55,1,60
2011-07-03T15:53:00.000000,346.37999999999994,1,334
2011-07-03T16:00:00.000000,242.92999999999995,2,95
2011-07-04T10:20:00.000000,13282.0,2,2900
2011-07-04T10:27:00.000000,471.2200000000001,1,360
2011-07-04T10:42:00.000000,100.8,1,48
2011-07-04T11:35:00.000000,750.8999999999999,1,346
2011-07-04T11:42:00.000000,474.36000000000007,1,259
2011-07-04T11:47:00.000000,226.93,1,135
2011-07-04T11:59:00.000000,30.0,1,1
2011-07-04T12:18:00.000000,249.02999999999997,1,130
2011-07-04T12:19:00.000000,1067.8800000000003,1,486
2011-07-04T12:25:00.000000,1561.0900000000004,1,856
2011-07-04T12:28:00.000000,276.82000000000005,1,130
2011-07-04T12:41:00.000000,109.33000000000001,1,40
2011-07-04T12:47:00.000000,375.22,1,374
2011-07-04T12:58:00.000000,1128.6,1,228
2011-07-04T13:19:00.000000,4436.3,2,1726
2011-07-04T13:28:00.000000,457.3,1,270
2011-07-04T13:35:00.000000,153.13,1,81
2011-07-04T13:36:00.000000,360.82,1,195
2011-07-04T13:50:00.000000,249.04999999999998,1,212
2011-07-04T13:53:00.000000,126.62,1,85
2011-07-04T14:07:00.000000,369.56000000000006,1,204
2011-07-04T14:08:00.000000,70.8,1,8
2011-07-04T14:36:00.000000,998.4199999999998,1,863
2011-07-04T15:10:00.000000,227.95000000000002,1,109
2011-07-04T15:13:00.000000,49.5,1,22
2011-07-04T15:26:00.000000,488.55000000000007,1,224
2011-07-04T15:29:00.000000,659.08,1,285
2011-07-04T15:38:00.000000,70.80000000000001,1,24
2011-07-04T15:46:00.000000,298.74,1,333
2011-07-04T15:49:00.000000,62.599999999999994,1,88
2011-07-04T15:50:00.000000,101.10000000000001,1,18
2011-07-04T15:54:00.000000,389.68,1,1
2011-07-04T16:06:00.000000,107.69999999999999,1,77
2011-07-04T16:08:00.000000,770.07,1,395
2011-07-04T16:35:00.000000,433.21999999999997,1,557
2011-07-05T09:06:00.000000,487.02,1,256
2011-07-05T09:10:00.000000,789.66,1,394
2011-07-05T09:16:00.000000,1141.2,1,576
2011-07-05T09:23:00.000000,321.46000000000004,1,236
2011-07-05T09:31:00.000000,31.25,1,25
2011-07-05T09:33:00.000000,663.1800000000001,1,206
2011-07-05T09:34:00.000000,838.8000000000001,1,24
2011-07-05T09:53:00.000000,107.60000000000001,1,24
2011-07-05T09:56:00.000000,455.4500000000001,1,235
2011-07-05T09:57:00.000000,125.14,2,44
2011-07-05T10:06:00.000000,254.4,2,60
2011-07-05T10:07:00.000000,318.03,1,245
2011-07-05T10:08:00.000000,17.4,1,12
2011-07-05T10:21:00.000000,440.71000000000004,1,189
2011-07-05T10:23:00.000000,324.17,1,181
2011-07-05T10:39:00.000000,289.95,1,67
2011-07-05T10:54:00.000000,351.14,1,126
2011-07-05T10:57:00.000000,1088.5,1,622
2011-07-05T10:58:00.000000,449.81000000000006,1,363
2011-07-05T11:10:00.000000,129.64,1,107
2011-07-05T11:30:00.000000,51.36,1,40
2011-07-05T11:32:00.000000,123.73000000000002,1,104
2011-07-05T11:36:00.000000,351.68999999999994,1,261
2011-07-05T11:49:00.000000,504.97999999999996,1,365
2011-07-05T11:58:00.000000,349.5400000000001,1,98
2011-07-05T12:03:00.000000,311.82,1,213
2011-07-05T12:11:00.000000,137.98,1,44
2011-07-05T12:15:00.000000,457.14999999999986,2,243
2011-07-05T12:17:00.000000,300.8,1,106
2011-07-05T12:18:00.000000,72.0,1,200
2011-07-05T12:23:00.000000,632.44,1,228
2011-07-05T12:39:00.000000,302.18000000000006,1,166
2011-07-05T12:41:00.000000,307.59999999999997,1,146
2011-07-05T12:47:00.000000,689.5800000000002,1,262
2011-07-05T12:50:00.000000,900.1699999999996,2,312
2011-07-05T12:52:00.000000,467.7,1,606
2011-07-05T12:53:00.000000,702.4,2,356
2011-07-05T13:01:00.000000,672.9,1,150
2011-07-05T13:06:00.000000,455.16999999999996,1,294
2011-07-05T13:07:00.000000,160.42000000000002,1,43
2011-07-05T13:15:00.000000,18.740000000000002,1,13
2011-07-05T13:16:00.000000,532.9399999999999,1,230
2011-07-05T13:19:00.000000,737.04,1,984
2011-07-05T13:38:00.000000,210.10000000000002,1,110
2011-07-05T13:56:00.000000,214.80000000000004,1,94
2011-07-05T14:20:00.000000,75.0,1,60
2011-07-05T14:24:00.000000,642.0199999999999,1,510
2011-07-05T14:27:00.000000,330.6,1,234
2011-07-05T14:42:00.000000,19.919999999999998,1,24
2011-07-05T14:53:00.000000,2156.44,1,1502
2011-07-05T14:56:00.000000,369.85,1,260
2011-07-05T15:12:00.000000,139.68,1,93
2011-07-05T15:14:00.000000,662.35,1,321
2011-07-05T15:37:00.000000,426.2,1,460
2011-07-05T15:40:00.000000,178.74,1,114
2011-07-05T15:41:00.000000,54.9,1,14
2011-07-05T15:44:00.000000,1278.1,1,1342
2011-07-05T15:48:00.000000,768.0,1,1920
2011-07-05T16:08:00.000000,600.72,1,1120
2011-07-06T09:15:00.000000,356.99,1,303
2011-07-06T09:46:00.000000,561.3400000000001,1,400
2011-07-06T09:49:00.000000,719.0600000000001,1,522
2011-07-06T10:00:00.000000,302.2,1,260
2011-07-06T10:04:00.000000,197.24000000000004,1,135
2011-07-06T10:09:00.000000,553.9200000000001,1,948
2011-07-06T10:10:00.000000,173.86,1,178
2011-07-06T10:15:00.000000,318.66,1,200
2011-07-06T10:41:00.000000,308.4199999999999,2,160
2011-07-06T10:47:00.000000,224.84,1,110
2011-07-06T10:48:00.000000,197.22,1,99
2011-07-06T10:49:00.000000,431.57,1,301
2011-07-06T10:52:00.000000,647.9200000000001,1,1036
2011-07-06T10:59:00.000000,109.0,1,90
2011-07-06T11:02:00.000000,605.76,1,288
2011-07-06T11:10:00.000000,148.95000000000002,1,66
2011-07-06T11:22:00.000000,127.52999999999999,1,114
2011-07-06T11:42:00.000000,223.68,1,192
2011-07-06T11:52:00.000000,809.8499999999999,2,202
2011-07-06T11:54:00.000000,61.8,1,84
2011-07-06T11:59:00.000000,215.25,1,99
2011-07-06T12:08:00.000000,85.0,1,100
2011-07-06T12:18:00.000000,688.63,2,561
2011-07-06T12:22:00.000000,521.3400000000001,1,778
2011-07-06T12:26:00.000000,253.26000000000002,1,188
2011-07-06T12:31:00.000000,366.59999999999997,1,128
2011-07-06T12:32:00.000000,437.38000000000017,1,211
2011-07-06T12:33:00.000000,316.4,2,155
2011-07-06T12:39:00.000000,193.28999999999994,1,103
2011-07-06T12:50:00.000000,167.50000000000003,1,74
2011-07-06T12:56:00.000000,412.2,1,244
2011-07-06T13:04:00.000000,202.1,1,93
2011-07-06T13:06:00.000000,255.95,1,257
2011-07-06T13:13:00.000000,704.0100000000002,1,582
2011-07-06T13:14:00.000000,1056.62,1,597
2011-07-06T13:18:00.000000,134.5,1,103
2011-07-06T13:25:00.000000,5.2,1,8
2011-07-06T13:35:00.000000,215.74000000000007,1,173
2011-07-06T13:41:00.000000,477.9,1,515
2011-07-06T13:56:00.000000,683.9100000000001,1,380
2011-07-06T14:01:00.000000,381.17,1,109
2011-07-06T14:04:00.000000,67.79000000000002,1,24
2011-07-06T14:17:00.000000,3137.85,2,3403
2011-07-06T14:18:00.000000,615.3000000000001,1,244
2011-07-06T14:41:00.000000,96.0,1,64
2011-07-06T14:59:00.000000,224.79000000000002,1,59
2011-07-06T15:02:00.000000,550.65,2,113
2011-07-06T15:10:00.000000,321.14000000000004,1,168
2011-07-06T15:15:00.000000,108.39999999999999,1,34
2011-07-06T15:49:00.000000,221.00000000000003,1,394
2011-07-06T15:50:00.000000,79.62,1,24
2011-07-06T15:53:00.000000,307.03000000000003,1,167
